"Year","Country","Area","CatchCategory","CATONRaisedOrImported","SeasonType","Season","Fleet","ReportingCategory","MisreportedArea","Caton","OfficialLandings","Usage","Effort","UnitEffort"
2013,"Netherlands","27.7","Discards","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,69785.77,0,NA,231025,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,1249,"kWd"
2013,"Germany","27.7.h","Landings","Imported_Data","Quarter",1,"OTM_SPF_32-69_0_0_all","Reported",NA,8052,8000,NA,158618,"kWd"
2013,"Germany","27.7.e","Landings","Imported_Data","Quarter",1,"OTM_SPF_32-69_0_0_all","Reported",NA,42688,43000,NA,185767,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",3,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,1235,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",3,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",1,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",1,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,228599,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",2,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",4,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",3,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",3,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,3412,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",1,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,951,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",3,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.j","Landings","Imported_Data","Quarter",2,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",4,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,4195,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,2205,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,1875,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",1,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",1,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",2,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,48423,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",3,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,3375,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,109027,"kWd"
2013,"UK(Scotland)","27.7.j","Landings","Imported_Data","Quarter",2,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",2,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,13490,"kWd"
2013,"UK(Scotland)","27.7.j","Landings","Imported_Data","Quarter",4,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,7898,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",2,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,6077,0,NA,10800,"kWd"
2013,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",4,"OTB_DEF_70-99_0_0_all","All - reported, nonreported and misreported",NA,0,0,NA,25972,"kWd"
2013,"UK (England)","27.7.h","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,12600,0,NA,179,"kWd"
2013,"Germany","27.7.h","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,42131,42000,NA,65563,"kWd"
2013,"Germany","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,15463,15000,NA,54892,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",3,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",2,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",3,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",2,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",2,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",4,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",3,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.j","Landings","Imported_Data","Quarter",3,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",1,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",4,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",2,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",4,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",3,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",3,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",4,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",4,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",4,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",4,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",3,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",4,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.j","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,114652,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",2,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",1,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",3,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",1,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",2,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",3,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,19667,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",1,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",1,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",1,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",1,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",4,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,138407,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",2,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,6468,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",3,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,18811,"kWd"
2013,"Netherlands","27.7.e","Landings","Imported_Data","Quarter",3,"SSC_DEF_70-99_0_0_all","Reported",NA,1,0,NA,1428,"kWd"
2013,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,10300,0,NA,223,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,335,0,NA,867,"kWd"
2013,"Germany","27.7.d","Landings","Imported_Data","Quarter",4,"OTB_DEF_32-69_0_0_all","Reported",NA,105262,105000,NA,323137,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",2,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",2,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",4,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",4,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,80842,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",4,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",4,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",1,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.j","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,143059,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,60099,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",3,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,22644,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",2,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,328,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",2,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",4,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,816,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",4,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,185065,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",2,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",2,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",3,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",1,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,181658,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",2,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,41286,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",2,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",2,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,31160,0,NA,677,"fd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",1,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",1,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",3,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",3,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,0,0,NA,113,"fd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",4,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,193,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",3,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,95,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"OTB_DEF_70-99_0_0_all","All - reported, nonreported and misreported",NA,5,0,NA,60764,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",2,"FPO_CRU_0_0_0_all","All - reported, nonreported and misreported",NA,1,0,NA,21,"fd"
2013,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,8,0,NA,3879,"kWd"
2013,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",4,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,6,0,NA,718,"fd"
2013,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",3,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,410914,0,NA,284,"fd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",4,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",4,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",1,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,1015,0,NA,32610,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,686769,0,NA,782,"fd"
2013,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,125,0,NA,17739,"kWd"
2013,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,60,0,NA,24180,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,966,0,NA,13619,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,337529,0,NA,6382,"kWd"
2013,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,14403,0,NA,5202,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,1783,0,NA,51044,"kWd"
2013,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",2,"OTB_DEF_>=120_0_0_all","All - reported, nonreported and misreported",NA,6,0,NA,3604,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",3,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,1929,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",4,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",4,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,10939,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",2,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",2,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,679984,0,NA,1065,"fd"
2013,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"OTB_CRU_16-31_0_0_all","All - reported, nonreported and misreported",NA,136,0,NA,221,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,6213,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",4,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",3,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,1556,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",3,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",2,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",4,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.j","Landings","Imported_Data","Quarter",3,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",2,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",1,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",1,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",4,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,889,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",4,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",4,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.b","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.c","Landings","Imported_Data","Quarter",3,"TBB_DEF_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,49389,"kWd"
2013,"UK(Scotland)","27.7.g","Landings","Imported_Data","Quarter",3,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,15854,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",3,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.j","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,7430,"kWd"
2013,"UK(Scotland)","27.7.h","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.j","Landings","Imported_Data","Quarter",4,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",3,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.a","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,149081,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",2,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.e","Landings","Imported_Data","Quarter",1,"TBB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","Reported",NA,0,0,NA,-9,"kWd"
2013,"UK(Scotland)","27.7.k","Landings","Imported_Data","Quarter",1,"OTB_DEF_>=120_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
2013,"Denmark","27.7.h","Landings","Imported_Data","Quarter",1,"PS_SPF_0_0_0","Reported",NA,5740,6000,NA,-9,NA
2013,"Netherlands","27.7.e","Landings","Imported_Data","Quarter",2,"SSC_DEF_70-99_0_0_all_FDF","Reported",NA,16,0,NA,30263,"kWd"
2013,"UK(Scotland)","27.7.f","Landings","Imported_Data","Quarter",2,"OTB_CRU_70-99_0_0_all","Reported",NA,0,0,NA,-9,"kWd"
